SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_4,17_35_1,23.69528,1,0,0,0,0.02079964,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.70741,1,0,0,0,0.03293037,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.71543,1,0,0,0,0.04095459,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.72352,1,0,0,0,0.04903984,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.73445,1,0,0,0,0.05997086,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.74568,1,0,0,0,0.07119942,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.75686,1,0,0,0,0.0823822,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.76804,1,0,0,0,0.09356499,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.77895,1,0,0,0,0.104475,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.79026,1,0,0,0,0.1157799,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.80153,1,0,0,0,0.1270523,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.8171,1,0,0,0,0.142622,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.8322,1,0,0,0,0.1577206,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.84066,1,0,0,0,0.1661816,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.84851,1,0,0,0,0.1740303,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.85655,1,0,0,0,0.1820755,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.86769,1,0,0,0,0.1932182,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
0,6_4,17_35_1,23.87936,1,0,0,0,0.2048855,0.71, 0.63,0.52, 1.66, 1.31,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0,NoFocus
