SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,GazeHitPoint
,3_27,15_34_8,0.09591939,0,0,0,0,0.09591939,(0.08, 0.06, 0.94)
,3_27,15_34_9,0.1214869,0,0,0,0,0.1214869,(0.18, 0.06, 0.82)
,3_27,15_34_9,0.4548202,0,0,0,0,0.4548202,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.4683519,0,0,0,0,0.4683519,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.4800996,0,0,0,0,0.4800996,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.4913727,0,0,0,0,0.4913727,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.5025066,0,0,0,0,0.5025066,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.5149707,0,0,0,0,0.5149707,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.527388,0,0,0,0,0.527388,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.5393397,0,0,0,0,0.5393397,(0.17, 0.06, 0.83)
,3_27,15_34_9,0.5504066,0,0,0,0,0.5504066,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.5625246,0,0,0,0,0.5625246,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.5744217,0,0,0,0,0.5744217,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.5864354,0,0,0,0,0.5864354,(0.16, 0.06, 0.82)
,3_27,15_34_9,0.5984356,0,0,0,0,0.5984356,(0.16, 0.06, 0.82)
,3_27,15_34_9,0.6103547,0,0,0,0,0.6103547,(0.16, 0.06, 0.82)
,3_27,15_34_9,0.6223848,0,0,0,0,0.6223848,(0.16, 0.06, 0.82)
,3_27,15_34_9,0.6342486,0,0,0,0,0.6342486,(0.16, 0.06, 0.82)
,3_27,15_34_9,0.6463879,0,0,0,0,0.6463879,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.658605,0,0,0,0,0.658605,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.670349,0,0,0,0,0.670349,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.6822816,0,0,0,0,0.6822816,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.6952114,0,0,0,0,0.6952114,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.7071316,0,0,0,0,0.7071316,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.7191229,0,0,0,0,0.7191229,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.7301734,0,0,0,0,0.7301734,(0.15, 0.06, 0.82)
,3_27,15_34_9,0.7416837,0,0,0,0,0.7416837,(0.16, 0.06, 0.82)
,3_27,15_34_9,0.7544805,0,0,0,0,0.7544805,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.7656291,0,0,0,0,0.7656291,(0.16, 0.06, 0.82)
,3_27,15_34_9,0.7776706,0,0,0,0,0.7776706,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.7913073,0,0,0,0,0.7913073,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8031178,0,0,0,0,0.8031178,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8150997,0,0,0,0,0.8150997,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8272887,0,0,0,0,0.8272887,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8386113,0,0,0,0,0.8386113,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8498184,0,0,0,0,0.8498184,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8612233,0,0,0,0,0.8612233,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8784631,0,0,0,0,0.8784631,(0.16, 0.06, 0.83)
,3_27,15_34_9,0.8898968,0,0,0,0,0.8898968,(0.16, 0.06, 0.84)
,3_27,15_34_9,0.9019324,0,0,0,0,0.9019324,(0.16, 0.06, 0.84)
,3_27,15_34_9,0.9142453,0,0,0,0,0.9142453,(0.17, 0.06, 0.85)
,3_27,15_34_9,0.9260496,0,0,0,0,0.9260496,(0.20, 0.06, 0.88)
,3_27,15_34_9,0.9382373,0,0,0,0,0.9382373,(0.22, 0.06, 0.89)
,3_27,15_34_10,0.9503653,0,0,0,0,0.9503653,(0.26, 0.06, 0.92)
,3_27,15_34_10,0.9640999,0,0,0,0,0.9640999,(0.31, 0.06, 0.95)
,3_27,15_34_10,0.9764173,0,0,0,0,0.9764173,(0.33, 0.06, 0.96)
,3_27,15_34_10,0.9883952,0,0,0,0,0.9883952,(0.36, 0.06, 0.96)
,3_27,15_34_10,1.00234,0,0,0,0,1.00234,(0.34, 0.06, 1.02)
,3_27,15_34_10,1.014805,0,0,0,0,1.014805,(0.32, 0.06, 1.06)
,3_27,15_34_10,1.026688,0,0,0,0,1.026688,(0.32, 0.06, 1.06)
,3_27,15_34_10,1.038586,0,0,0,0,1.038586,(0.31, 0.06, 1.09)
,3_27,15_34_10,1.050314,0,0,0,0,1.050314,(0.31, 0.06, 1.08)
,3_27,15_34_10,1.062229,0,0,0,0,1.062229,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.073703,0,0,0,0,1.073703,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.085647,0,0,0,0,1.085647,(0.31, 0.06, 1.04)
,3_27,15_34_10,1.097523,0,0,0,0,1.097523,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.109869,0,0,0,0,1.109869,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.12164,0,0,0,0,1.12164,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.134018,0,0,0,0,1.134018,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.145828,0,0,0,0,1.145828,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.157868,0,0,0,0,1.157868,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.169863,0,0,0,0,1.169863,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.181678,0,0,0,0,1.181678,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.193306,0,0,0,0,1.193306,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.204566,0,0,0,0,1.204566,(0.31, 0.06, 1.07)
,3_27,15_34_10,1.216214,0,0,0,0,1.216214,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.228242,0,0,0,0,1.228242,(0.31, 0.06, 1.04)
,3_27,15_34_10,1.240371,0,0,0,0,1.240371,(0.31, 0.06, 1.04)
,3_27,15_34_10,1.252121,0,0,0,0,1.252121,(0.31, 0.06, 1.04)
,3_27,15_34_10,1.264109,0,0,0,0,1.264109,(0.31, 0.06, 1.04)
,3_27,15_34_10,1.276169,0,0,0,0,1.276169,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.288134,0,0,0,0,1.288134,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.30021,0,0,0,0,1.30021,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.312094,0,0,0,0,1.312094,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.323532,0,0,0,0,1.323532,(0.31, 0.06, 1.05)
,3_27,15_34_10,1.336832,0,0,0,0,1.336832,(0.30, 0.06, 1.04)
,3_27,15_34_10,1.348616,0,0,0,0,1.348616,(0.29, 0.06, 1.02)
,3_27,15_34_10,1.361736,0,0,0,0,1.361736,(0.28, 0.06, 1.00)
,3_27,15_34_10,1.373711,0,0,0,0,1.373711,(0.27, 0.06, 0.97)
,3_27,15_34_10,1.385432,0,0,0,0,1.385432,(0.25, 0.06, 0.96)
,3_27,15_34_10,1.397341,0,0,0,0,1.397341,(0.24, 0.06, 0.95)
,3_27,15_34_10,1.408707,0,0,0,0,1.408707,(0.23, 0.06, 0.95)
,3_27,15_34_10,1.421868,0,0,0,0,1.421868,(0.22, 0.06, 0.93)
,3_27,15_34_10,1.432977,0,0,0,0,1.432977,(0.21, 0.06, 0.92)
,3_27,15_34_10,1.445718,0,0,0,0,1.445718,(0.20, 0.06, 0.90)
,3_27,15_34_10,1.458658,0,0,0,0,1.458658,(0.19, 0.06, 0.90)
,3_27,15_34_10,1.47076,0,0,0,0,1.47076,(0.18, 0.06, 0.89)
,3_27,15_34_10,1.483734,0,0,0,0,1.483734,(0.17, 0.06, 0.88)
,3_27,15_34_10,1.495667,0,0,0,0,1.495667,(0.17, 0.06, 0.87)
,3_27,15_34_10,1.508698,0,0,0,0,1.508698,(0.15, 0.06, 0.86)
,3_27,15_34_10,1.521192,0,0,0,0,1.521192,(0.14, 0.06, 0.86)
,3_27,15_34_10,1.533223,0,0,0,0,1.533223,(0.13, 0.06, 0.86)
,3_27,15_34_10,1.545081,0,0,0,0,1.545081,(0.12, 0.06, 0.86)
,3_27,15_34_10,1.557361,0,0,0,0,1.557361,(0.12, 0.06, 0.86)
,3_27,15_34_10,1.569068,0,0,0,0,1.569068,(0.12, 0.06, 0.86)
,3_27,15_34_10,1.581686,0,0,0,0,1.581686,(0.10, 0.06, 0.86)
,3_27,15_34_10,1.593891,0,0,0,0,1.593891,(0.09, 0.06, 0.86)
,3_27,15_34_10,1.60587,0,0,0,0,1.60587,(0.06, 0.06, 0.81)
,3_27,15_34_10,1.617621,0,0,0,0,1.617621,(0.02, 0.06, 0.71)
,3_27,15_34_10,1.629293,0,0,0,0,1.629293,(0.02, 0.06, 0.55)
,3_27,15_34_10,1.641129,0,0,0,0,1.641129,(0.01, 0.06, 0.48)
,3_27,15_34_10,1.653659,0,0,0,0,1.653659,(0.01, 0.06, 0.43)
,3_27,15_34_10,1.668526,0,0,0,0,1.668526,(0.01, 0.06, 0.42)
,3_27,15_34_10,1.680301,0,0,0,0,1.680301,(0.01, 0.06, 0.42)
,3_27,15_34_10,1.692299,0,0,0,0,1.692299,(0.00, 0.06, 0.43)
,3_27,15_34_10,1.70429,0,0,0,0,1.70429,(0.00, 0.06, 0.44)
,3_27,15_34_10,1.716429,0,0,0,0,1.716429,(-0.01, 0.06, 0.46)
,3_27,15_34_10,1.728073,0,0,0,0,1.728073,(-0.01, 0.06, 0.46)
,3_27,15_34_10,1.739998,0,0,0,0,1.739998,(-0.01, 0.06, 0.46)
,3_27,15_34_10,1.751796,0,0,0,0,1.751796,(-0.01, 0.06, 0.46)
,3_27,15_34_10,1.764643,0,0,0,0,1.764643,(-0.01, 0.06, 0.45)
,3_27,15_34_10,1.777406,0,0,0,0,1.777406,(-0.01, 0.06, 0.45)
,3_27,15_34_10,1.789221,0,0,0,0,1.789221,(-0.01, 0.06, 0.45)
,3_27,15_34_10,1.801221,0,0,0,0,1.801221,(-0.02, 0.06, 0.45)
,3_27,15_34_10,1.814135,0,0,0,0,1.814135,(-0.02, 0.06, 0.45)
,3_27,15_34_10,1.825546,0,0,0,0,1.825546,(-0.01, 0.06, 0.47)
,3_27,15_34_10,1.837771,0,0,0,0,1.837771,(-0.03, 0.06, 0.36)
,3_27,15_34_10,1.84975,0,0,0,0,1.84975,(-0.04, 0.06, 0.29)
,3_27,15_34_10,1.862499,0,0,0,0,1.862499,(-0.08, 0.06, 0.20)
,3_27,15_34_10,1.874466,0,0,0,0,1.874466,(-0.09, 0.06, 0.16)
,3_27,15_34_10,1.886004,0,0,0,0,1.886004,(-0.09, 0.06, 0.16)
,3_27,15_34_10,1.897678,0,0,0,0,1.897678,(-0.09, 0.06, 0.16)
,3_27,15_34_10,1.91052,0,0,0,0,1.91052,(-0.10, 0.06, 0.16)
,3_27,15_34_10,1.922707,0,0,0,0,1.922707,(-0.09, 0.06, 0.16)
,3_27,15_34_10,1.934185,0,0,0,0,1.934185,(-0.09, 0.06, 0.16)
,3_27,15_34_10,1.946035,0,0,0,0,1.946035,(-0.10, 0.06, 0.16)
,3_27,15_34_11,1.958033,0,0,0,0,1.958033,(-0.10, 0.06, 0.16)
,3_27,15_34_11,1.970025,0,0,0,0,1.970025,(-0.10, 0.06, 0.16)
