SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,4_3,11_24_19,3.997995,1,0,0,0,0.02269554,(-0.87, 1.20, 5.44),Front Wall
0,4_3,11_24_19,4.015107,1,0,0,0,0.03980684,(-0.86, 1.20, 5.44),Front Wall
0,4_3,11_24_19,4.0289,1,0,0,0,0.05360031,(-0.85, 1.20, 5.44),Front Wall
0,4_3,11_24_19,4.041897,1,0,0,0,0.06659746,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.056197,1,0,0,0,0.08089733,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.069011,1,0,0,0,0.09371138,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.08049,1,0,0,0,0.1051898,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.093392,1,0,0,0,0.1180925,(-0.85, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.105232,1,0,0,0,0.1299324,(-0.85, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.117346,1,0,0,0,0.142046,(-0.84, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.13034,1,0,0,0,0.1550403,(-0.85, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.143248,1,0,0,0,0.1679478,(-0.86, 1.18, 5.44),Front Wall
0,4_3,11_24_19,4.156866,1,0,0,0,0.1815662,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.168638,1,0,0,0,0.1933384,(-0.87, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.180366,1,0,0,0,0.2050657,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.192023,1,0,0,0,0.216723,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.204629,1,0,0,0,0.2293296,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.215867,1,0,0,0,0.2405667,(-0.86, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.227734,1,0,0,0,0.2524343,(-0.86, 1.18, 5.44),Front Wall
0,4_3,11_24_19,4.240776,1,0,0,0,0.2654762,(-0.86, 1.18, 5.44),Front Wall
0,4_3,11_24_19,4.253896,1,0,0,0,0.2785964,(-0.85, 1.18, 5.44),Front Wall
0,4_3,11_24_19,4.265581,1,0,0,0,0.2902813,(-0.85, 1.17, 5.44),Front Wall
0,4_3,11_24_19,4.277806,1,0,0,0,0.3025064,(-0.86, 1.17, 5.44),Front Wall
0,4_3,11_24_19,4.289433,1,0,0,0,0.3141327,(-0.86, 1.16, 5.44),Front Wall
0,4_3,11_24_19,4.301391,1,0,0,0,0.3260908,(-0.87, 1.17, 5.44),Front Wall
0,4_3,11_24_19,4.314765,1,0,0,0,0.3394651,(-0.87, 1.17, 5.44),Front Wall
0,4_3,11_24_19,4.326671,1,0,0,0,0.3513708,(-0.89, 1.17, 5.44),Front Wall
0,4_3,11_24_19,4.339522,1,0,0,0,0.364222,(-0.92, 1.18, 5.44),Front Wall
0,4_3,11_24_19,4.352789,1,0,0,0,0.3774891,(-0.96, 1.19, 5.44),Front Wall
0,4_3,11_24_19,4.36473,1,0,0,0,0.38943,(-0.94, 1.13, 5.44),Front Wall
0,4_3,11_24_19,4.378973,1,0,0,0,0.4036736,(-0.88, 1.30, 5.44),Front Wall
0,4_3,11_24_19,4.392677,1,0,0,0,0.4173775,(-0.78, 1.57, 5.44),Front Wall
0,4_3,11_24_19,4.406915,1,0,0,0,0.4316154,(-0.80, 1.94, 5.44),Front Wall
0,4_3,11_24_19,4.419302,1,0,0,0,0.4440026,(-0.87, 2.07, 5.44),Front Wall
0,4_3,11_24_19,4.431219,1,0,0,0,0.4559188,(-0.87, 2.12, 5.44),Front Wall
0,4_3,11_24_19,4.443192,1,0,0,0,0.4678926,(-0.84, 2.06, 5.44),Front Wall
0,4_3,11_24_19,4.455308,1,0,0,0,0.4800081,(-0.76, 2.01, 5.44),Front Wall
0,4_3,11_24_19,4.467476,1,0,0,0,0.4921761,(-0.72, 1.97, 5.44),Front Wall
0,4_3,11_24_19,4.480161,1,0,0,0,0.5048609,(-0.73, 1.98, 5.44),Front Wall
0,4_3,11_24_19,4.492132,1,0,0,0,0.5168319,(-0.72, 1.96, 5.44),Front Wall
0,4_3,11_24_19,4.505901,1,0,0,0,0.530601,(-0.69, 1.93, 5.44),Front Wall
0,4_3,11_24_19,4.519369,1,0,0,0,0.5440693,(-0.71, 1.93, 5.44),Front Wall
0,4_3,11_24_19,4.531106,1,0,0,0,0.5558066,(-0.72, 1.94, 5.44),Front Wall
0,4_3,11_24_19,4.543824,1,0,0,0,0.5685239,(-0.72, 1.93, 5.44),Front Wall
0,4_3,11_24_19,4.556128,1,0,0,0,0.5808282,(-0.72, 1.93, 5.44),Front Wall
0,4_3,11_24_19,4.568163,1,0,0,0,0.5928636,(-0.71, 1.94, 5.44),Front Wall
0,4_3,11_24_19,4.58069,1,0,0,0,0.6053901,(-0.72, 1.95, 5.44),Front Wall
0,4_3,11_24_19,4.593246,1,0,0,0,0.6179457,(-0.82, 2.33, 5.44),Front Wall
0,4_3,11_24_19,4.606548,1,0,0,0,0.6312485,(-0.87, 2.62, 5.44),Front Wall
0,4_3,11_24_19,4.618932,1,0,0,0,0.6436319,(-0.85, 2.85, 5.44),Front Wall
0,4_3,11_24_19,4.632084,1,0,0,0,0.6567841,(-0.85, 2.86, 5.44),Front Wall
0,4_3,11_24_19,4.644777,1,0,0,0,0.6694775,(-0.87, 2.81, 5.44),Front Wall
0,4_3,11_24_19,4.657744,1,0,0,0,0.6824441,(-0.86, 2.78, 5.44),Front Wall
0,4_3,11_24_19,4.670729,1,0,0,0,0.6954293,(-0.84, 2.77, 5.44),Front Wall
0,4_3,11_24_19,4.683145,1,0,0,0,0.7078447,(-0.71, 2.70, 5.44),Front Wall
0,4_3,11_24_19,4.695633,1,0,0,0,0.7203336,(-0.71, 2.70, 5.44),Front Wall
0,4_3,11_24_19,4.708973,1,0,0,0,0.7336731,(-0.70, 2.70, 5.44),Front Wall
0,4_3,11_24_19,4.721478,1,0,0,0,0.7461786,(-0.69, 2.71, 5.44),Front Wall
0,4_3,11_24_19,4.734101,1,0,0,0,0.7588015,(-0.70, 2.71, 5.44),Front Wall
0,4_3,11_24_19,4.745971,1,0,0,0,0.7706714,(-0.78, 2.78, 5.44),Front Wall
0,4_3,11_24_19,4.759044,1,0,0,0,0.7837439,(-0.96, 2.85, 5.44),Front Wall
0,4_3,11_24_19,4.771584,1,0,0,0,0.7962842,(-1.05, 2.87, 5.44),Front Wall
0,4_3,11_24_19,4.784983,1,0,0,0,0.8096828,(-1.00, 2.88, 5.44),Front Wall
0,4_3,11_24_19,4.797403,1,0,0,0,0.8221035,(-0.99, 2.87, 5.44),Front Wall
0,4_3,11_24_19,4.809842,1,0,0,0,0.8345418,(-0.96, 2.86, 5.44),Front Wall
0,4_3,11_24_19,4.822625,1,0,0,0,0.8473253,(-0.93, 2.86, 5.44),Front Wall
0,4_3,11_24_19,4.83413,1,0,0,0,0.8588305,(-0.92, 2.86, 5.44),Front Wall
0,4_3,11_24_19,4.846136,1,0,0,0,0.8708358,(-0.92, 2.86, 5.44),Front Wall
0,4_3,11_24_19,4.858099,1,0,0,0,0.8827991,(-0.92, 2.87, 5.44),Front Wall
0,4_3,11_24_19,4.870334,1,0,0,0,0.8950338,(-0.92, 2.86, 5.44),Front Wall
0,4_3,11_24_19,4.8822,1,0,0,0,0.9068999,(-0.90, 2.87, 5.44),Front Wall
0,4_3,11_24_19,4.893773,1,0,0,0,0.9184728,(-1.00, 2.91, 5.44),Front Wall
0,4_3,11_24_19,4.906984,1,0,0,0,0.9316845,(-1.18, 2.94, 5.44),Front Wall
0,4_3,11_24_19,4.920381,1,0,0,0,0.9450808,(-1.29, 2.98, 5.44),Front Wall
0,4_3,11_24_19,4.932165,1,0,0,0,0.9568653,(-1.28, 2.98, 5.44),Front Wall
0,4_3,11_24_19,4.943903,1,0,0,0,0.9686036,(-1.27, 2.98, 5.44),Front Wall
0,4_3,11_24_19,4.956667,1,0,0,0,0.9813671,(-1.26, 2.98, 5.44),Front Wall
0,4_3,11_24_19,4.976349,1,0,0,0,1.001049,(-1.25, 2.98, 5.44),Front Wall
0,4_3,11_24_19,4.991066,1,0,0,0,1.015766,(-1.24, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.007397,1,0,0,0,1.032097,(-1.24, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.01936,1,0,0,0,1.04406,(-1.24, 2.98, 5.44),Front Wall
0,4_3,11_24_20,5.031009,1,0,0,0,1.055709,(-1.23, 2.98, 5.44),Front Wall
0,4_3,11_24_20,5.043209,1,0,0,0,1.067909,(-1.23, 3.00, 5.44),Front Wall
0,4_3,11_24_20,5.056617,1,0,0,0,1.081317,(-1.31, 2.98, 5.44),Front Wall
0,4_3,11_24_20,5.068972,1,0,0,0,1.093672,(-1.39, 2.96, 5.44),Front Wall
0,4_3,11_24_20,5.081872,1,0,0,0,1.106573,(-1.39, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.094662,1,0,0,0,1.119362,(-1.41, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.107381,1,0,0,0,1.132081,(-1.41, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.119765,1,0,0,0,1.144465,(-1.41, 2.98, 5.44),Front Wall
0,4_3,11_24_20,5.132912,1,0,0,0,1.157612,(-1.40, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.144908,1,0,0,0,1.169608,(-1.40, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.157339,1,0,0,0,1.182039,(-1.40, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.169612,1,0,0,0,1.194313,(-1.40, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.182187,1,0,0,0,1.206887,(-1.40, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.195593,1,0,0,0,1.220294,(-1.41, 2.97, 5.44),Front Wall
0,4_3,11_24_20,5.208755,1,0,0,0,1.233455,(-1.40, 2.98, 5.44),Front Wall
0,4_3,11_24_20,5.220269,1,0,0,0,1.244969,(-1.39, 2.98, 5.44),Front Wall
0,4_3,11_24_20,5.23436,1,0,0,0,1.25906,(-1.24, 2.96, 5.44),Front Wall
0,4_3,11_24_20,5.246995,1,0,0,0,1.271695,(-0.92, 2.94, 5.44),Front Wall
0,4_3,11_24_20,5.258789,1,0,0,0,1.283489,(-0.40, 2.91, 5.44),Front Wall
0,4_3,11_24_20,5.269986,1,0,0,0,1.294686,(-0.21, 2.92, 5.44),Front Wall
0,4_3,11_24_20,5.282756,1,0,0,0,1.307456,(-0.22, 2.91, 5.44),Front Wall
0,4_3,11_24_20,5.29455,1,0,0,0,1.31925,(-0.22, 2.91, 5.44),Front Wall
0,4_3,11_24_20,5.306973,1,0,0,0,1.331674,(-0.18, 2.89, 5.44),Front Wall
0,4_3,11_24_20,5.320477,1,0,0,0,1.345177,(-0.19, 2.87, 5.44),Front Wall
0,4_3,11_24_20,5.332812,1,0,0,0,1.357512,(-0.18, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.345432,1,0,0,0,1.370132,(-0.18, 2.87, 5.44),Front Wall
0,4_3,11_24_20,5.35743,1,0,0,0,1.38213,(-0.18, 2.88, 5.44),Front Wall
0,4_3,11_24_20,5.368696,1,0,0,0,1.393396,(-0.19, 2.88, 5.44),Front Wall
0,4_3,11_24_20,5.38096,1,0,0,0,1.405661,(-0.19, 2.89, 5.44),Front Wall
0,4_3,11_24_20,5.393156,1,0,0,0,1.417856,(-0.19, 2.89, 5.44),Front Wall
0,4_3,11_24_20,5.406806,1,0,0,0,1.431506,(-0.19, 2.90, 5.44),Front Wall
0,4_3,11_24_20,5.418687,1,0,0,0,1.443387,(-0.19, 2.90, 5.44),Front Wall
0,4_3,11_24_20,5.430537,1,0,0,0,1.455237,(-0.02, 2.84, 5.44),Front Wall
0,4_3,11_24_20,5.442551,1,0,0,0,1.467251,(0.24, 2.84, 5.44),Front Wall
0,4_3,11_24_20,5.454677,1,0,0,0,1.479377,(0.29, 2.88, 5.44),Front Wall
0,4_3,11_24_20,5.466639,1,0,0,0,1.491339,(0.25, 2.81, 5.44),Front Wall
0,4_3,11_24_20,5.479527,1,0,0,0,1.504227,(0.26, 2.84, 5.44),Front Wall
0,4_3,11_24_20,5.493061,1,0,0,0,1.517761,(0.24, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.505092,1,0,0,0,1.529792,(0.24, 2.85, 5.44),Front Wall
0,4_3,11_24_20,5.516789,1,0,0,0,1.54149,(0.25, 2.85, 5.44),Front Wall
0,4_3,11_24_20,5.53,1,0,0,0,1.5547,(0.25, 2.85, 5.44),Front Wall
0,4_3,11_24_20,5.541839,1,0,0,0,1.566539,(0.25, 2.85, 5.44),Front Wall
0,4_3,11_24_20,5.55529,1,0,0,0,1.57999,(0.24, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.568003,1,0,0,0,1.592703,(0.24, 2.87, 5.44),Front Wall
0,4_3,11_24_20,5.57959,1,0,0,0,1.60429,(0.23, 2.90, 5.44),Front Wall
0,4_3,11_24_20,5.591177,1,0,0,0,1.615877,(0.23, 2.87, 5.44),Front Wall
0,4_3,11_24_20,5.603675,1,0,0,0,1.628375,(0.24, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.61791,1,0,0,0,1.64261,(0.24, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.629449,1,0,0,0,1.65415,(0.23, 2.81, 5.44),Front Wall
0,4_3,11_24_20,5.644578,1,0,0,0,1.669279,(0.43, 2.93, 5.44),Front Wall
0,4_3,11_24_20,5.657736,1,0,0,0,1.682436,(0.46, 2.93, 5.44),Front Wall
0,4_3,11_24_20,5.669927,1,0,0,0,1.694627,(0.45, 2.92, 5.44),Front Wall
0,4_3,11_24_20,5.681701,1,0,0,0,1.706401,(0.46, 2.91, 5.44),Front Wall
0,4_3,11_24_20,5.694158,1,0,0,0,1.718858,(0.46, 2.92, 5.44),Front Wall
0,4_3,11_24_20,5.707604,1,0,0,0,1.732305,(0.46, 2.92, 5.44),Front Wall
0,4_3,11_24_20,5.720233,1,0,0,0,1.744933,(0.47, 2.92, 5.44),Front Wall
0,4_3,11_24_20,5.733312,1,0,0,0,1.758012,(0.46, 2.94, 5.44),Front Wall
0,4_3,11_24_20,5.745194,1,0,0,0,1.769894,(0.46, 2.95, 5.44),Front Wall
0,4_3,11_24_20,5.758732,1,0,0,0,1.783432,(0.45, 2.93, 5.44),Front Wall
0,4_3,11_24_20,5.770868,1,0,0,0,1.795568,(0.46, 2.92, 5.44),Front Wall
0,4_3,11_24_20,5.783293,1,0,0,0,1.807993,(0.46, 2.91, 5.44),Front Wall
0,4_3,11_24_20,5.796781,1,0,0,0,1.821481,(0.45, 2.91, 5.44),Front Wall
0,4_3,11_24_20,5.808877,1,0,0,0,1.833578,(0.42, 2.93, 5.44),Front Wall
0,4_3,11_24_20,5.821398,1,0,0,0,1.846098,(0.16, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.833875,1,0,0,0,1.858575,(-0.51, 2.87, 5.44),Front Wall
0,4_3,11_24_20,5.846833,1,0,0,0,1.871533,(-0.79, 2.87, 5.44),Front Wall
0,4_3,11_24_20,5.858896,1,0,0,0,1.883596,(-0.78, 2.80, 5.44),Front Wall
0,4_3,11_24_20,5.870531,1,0,0,0,1.895231,(-0.77, 2.79, 5.44),Front Wall
0,4_3,11_24_20,5.882598,1,0,0,0,1.907299,(-0.79, 2.82, 5.44),Front Wall
0,4_3,11_24_20,5.894141,1,0,0,0,1.918841,(-0.82, 2.85, 5.44),Front Wall
0,4_3,11_24_20,5.906349,1,0,0,0,1.931049,(-0.82, 2.85, 5.44),Front Wall
0,4_3,11_24_20,5.918407,1,0,0,0,1.943107,(-0.82, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.931753,1,0,0,0,1.956453,(-0.82, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.945298,1,0,0,0,1.969998,(-0.82, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.958894,1,0,0,0,1.983594,(-0.82, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.972139,1,0,0,0,1.99684,(-0.82, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.985001,1,0,0,0,2.009701,(-0.81, 2.86, 5.44),Front Wall
0,4_3,11_24_20,5.997914,1,0,0,0,2.022614,(-0.78, 2.87, 5.44),Front Wall
0,4_3,11_24_21,6.010777,1,0,0,0,2.035477,(-0.75, 2.86, 5.44),Front Wall
0,4_3,11_24_21,6.022783,1,0,0,0,2.047483,(-0.72, 2.90, 5.44),Front Wall
0,4_3,11_24_21,6.03449,1,0,0,0,2.05919,(-0.91, 2.91, 5.44),Front Wall
0,4_3,11_24_21,6.046546,1,0,0,0,2.071247,(-1.01, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.058892,1,0,0,0,2.083592,(-1.05, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.072216,1,0,0,0,2.096916,(-1.04, 2.84, 5.44),Front Wall
0,4_3,11_24_21,6.084978,1,0,0,0,2.109678,(-1.02, 2.83, 5.44),Front Wall
0,4_3,11_24_21,6.096879,1,0,0,0,2.12158,(-1.01, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.108694,1,0,0,0,2.133394,(-1.01, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.120863,1,0,0,0,2.145564,(-1.01, 2.83, 5.44),Front Wall
0,4_3,11_24_21,6.132547,1,0,0,0,2.157248,(-1.01, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.144614,1,0,0,0,2.169314,(-1.01, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.156747,1,0,0,0,2.181447,(-1.00, 2.83, 5.44),Front Wall
0,4_3,11_24_21,6.168535,1,0,0,0,2.193235,(-1.01, 2.83, 5.44),Front Wall
0,4_3,11_24_21,6.181232,1,0,0,0,2.205932,(-1.02, 2.83, 5.44),Front Wall
0,4_3,11_24_21,6.196511,1,0,0,0,2.221211,(-1.02, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.208703,1,0,0,0,2.233403,(-1.02, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.220719,1,0,0,0,2.245419,(-1.02, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.232711,1,0,0,0,2.257411,(-0.99, 2.85, 5.44),Front Wall
0,4_3,11_24_21,6.245357,1,0,0,0,2.270057,(-0.77, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.256788,1,0,0,0,2.281488,(-0.46, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.26913,1,0,0,0,2.29383,(-0.41, 2.83, 5.44),Front Wall
0,4_3,11_24_21,6.281563,1,0,0,0,2.306263,(-0.42, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.293701,1,0,0,0,2.318401,(-0.42, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.306243,1,0,0,0,2.330943,(-0.44, 2.87, 5.44),Front Wall
0,4_3,11_24_21,6.319065,1,0,0,0,2.343765,(-0.42, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.331534,1,0,0,0,2.356234,(-0.46, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.343468,1,0,0,0,2.368168,(-0.48, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.355093,1,0,0,0,2.379793,(-0.48, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.367792,1,0,0,0,2.392492,(-0.48, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.379917,1,0,0,0,2.404617,(-0.48, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.391459,1,0,0,0,2.416159,(-0.47, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.404499,1,0,0,0,2.429199,(-0.47, 2.82, 5.44),Front Wall
0,4_3,11_24_21,6.416355,1,0,0,0,2.441055,(-0.47, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.428386,1,0,0,0,2.453086,(-0.43, 2.78, 5.44),Front Wall
0,4_3,11_24_21,6.440042,1,0,0,0,2.464742,(-0.08, 2.80, 5.44),Front Wall
0,4_3,11_24_21,6.452838,1,0,0,0,2.477538,(0.05, 2.76, 5.44),Front Wall
0,4_3,11_24_21,6.466405,1,0,0,0,2.491105,(0.19, 2.78, 5.44),Front Wall
0,4_3,11_24_21,6.478385,1,0,0,0,2.503085,(0.19, 2.79, 5.44),Front Wall
0,4_3,11_24_21,6.490373,1,0,0,0,2.515073,(0.16, 2.79, 5.44),Front Wall
0,4_3,11_24_21,6.501947,1,0,0,0,2.526647,(0.12, 2.78, 5.44),Front Wall
0,4_3,11_24_21,6.514834,1,0,0,0,2.539534,(0.13, 2.81, 5.44),Front Wall
0,4_3,11_24_21,6.526858,1,0,0,0,2.551558,(0.12, 2.80, 5.44),Front Wall
0,4_3,11_24_21,6.537728,1,0,0,0,2.562428,(0.12, 2.80, 5.44),Front Wall
0,4_3,11_24_21,6.55123,1,0,0,0,2.57593,(0.11, 2.80, 5.44),Front Wall
0,4_3,11_24_21,6.564047,1,0,0,0,2.588748,(0.13, 2.78, 5.44),Front Wall
0,4_3,11_24_21,6.577427,1,0,0,0,2.602127,(0.13, 2.78, 5.44),Front Wall
0,4_3,11_24_21,6.589692,1,0,0,0,2.614392,(0.12, 2.76, 5.44),Front Wall
0,4_3,11_24_21,6.601433,1,0,0,0,2.626133,(0.13, 2.76, 5.44),Front Wall
0,4_3,11_24_21,6.614781,1,0,0,0,2.639481,(0.09, 2.76, 5.44),Front Wall
0,4_3,11_24_21,6.627497,1,0,0,0,2.652197,(0.09, 2.78, 5.44),Front Wall
0,4_3,11_24_21,6.639859,1,0,0,0,2.664559,(0.12, 2.78, 5.44),Front Wall
0,4_3,11_24_21,6.654182,1,0,0,0,2.678882,(0.12, 2.79, 5.44),Front Wall
0,4_3,11_24_21,6.665512,1,0,0,0,2.690212,(0.12, 2.79, 5.44),Front Wall
0,4_3,11_24_21,6.677078,1,0,0,0,2.701778,(0.15, 2.79, 5.44),Front Wall
0,4_3,11_24_21,6.689328,1,0,0,0,2.714028,(0.11, 2.79, 5.44),Front Wall
0,4_3,11_24_21,6.701375,1,0,0,0,2.726075,(0.11, 2.77, 5.44),Front Wall
0,4_3,11_24_21,6.713381,1,0,0,0,2.738081,(0.11, 2.73, 5.44),Front Wall
0,4_3,11_24_21,6.725488,1,0,0,0,2.750188,(0.11, 2.73, 5.44),Front Wall
0,4_3,11_24_21,6.73826,1,0,0,0,2.76296,(0.11, 2.73, 5.44),Front Wall
0,4_3,11_24_21,6.752202,1,0,0,0,2.776902,(-0.09, 2.68, 5.44),Front Wall
0,4_3,11_24_21,6.763713,1,0,0,0,2.788413,(-0.41, 2.68, 5.44),Front Wall
0,4_3,11_24_21,6.776508,1,0,0,0,2.801208,(-0.91, 2.59, 5.44),Front Wall
0,4_3,11_24_21,6.788427,1,0,0,0,2.813128,(-0.88, 2.57, 5.44),Front Wall
0,4_3,11_24_21,6.801409,1,0,0,0,2.826109,(-0.88, 2.58, 5.44),Front Wall
0,4_3,11_24_21,6.813758,1,0,0,0,2.838458,(-0.88, 2.57, 5.44),Front Wall
0,4_3,11_24_21,6.825445,1,0,0,0,2.850145,(-0.85, 2.55, 5.44),Front Wall
0,4_3,11_24_21,6.837542,1,0,0,0,2.862242,(-0.84, 2.56, 5.44),Front Wall
0,4_3,11_24_21,6.849534,1,0,0,0,2.874234,(-0.84, 2.56, 5.44),Front Wall
0,4_3,11_24_21,6.862656,1,0,0,0,2.887356,(-0.81, 2.55, 5.44),Front Wall
0,4_3,11_24_21,6.87454,1,0,0,0,2.89924,(-0.83, 2.56, 5.44),Front Wall
0,4_3,11_24_21,6.886415,1,0,0,0,2.911116,(-0.84, 2.55, 5.44),Front Wall
0,4_3,11_24_21,6.899544,1,0,0,0,2.924244,(-0.86, 2.54, 5.44),Front Wall
0,4_3,11_24_21,6.911527,1,0,0,0,2.936227,(-0.86, 2.55, 5.44),Front Wall
0,4_3,11_24_21,6.923414,1,0,0,0,2.948114,(-0.85, 2.55, 5.44),Front Wall
0,4_3,11_24_21,6.935399,1,0,0,0,2.960099,(-0.83, 2.55, 5.44),Front Wall
0,4_3,11_24_21,6.947399,1,0,0,0,2.972099,(-0.83, 2.54, 5.44),Front Wall
0,4_3,11_24_21,6.95991,1,0,0,0,2.984611,(-0.82, 2.54, 5.44),Front Wall
0,4_3,11_24_21,6.971354,1,0,0,0,2.996054,(-0.83, 2.54, 5.44),Front Wall
0,4_3,11_24_21,6.983376,1,0,0,0,3.008076,(-0.85, 2.54, 5.44),Front Wall
0,4_3,11_24_21,6.99741,1,0,0,0,3.02211,(-0.68, 2.55, 5.44),Front Wall
0,4_3,11_24_22,7.010513,1,0,0,0,3.035213,(-0.46, 2.50, 5.44),Front Wall
0,4_3,11_24_22,7.022657,1,0,0,0,3.047358,(-0.40, 2.48, 5.44),Front Wall
0,4_3,11_24_22,7.034299,1,0,0,0,3.059,(-0.35, 2.52, 5.44),Front Wall
0,4_3,11_24_22,7.046278,1,0,0,0,3.070978,(-0.41, 2.54, 5.44),Front Wall
0,4_3,11_24_22,7.061376,1,0,0,0,3.086076,(-0.54, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.074889,1,0,0,0,3.099589,(-0.51, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.086424,1,0,0,0,3.111124,(-0.50, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.100575,1,0,0,0,3.125275,(-0.49, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.113932,1,0,0,0,3.138632,(-0.49, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.12568,1,0,0,0,3.15038,(-0.50, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.137615,1,0,0,0,3.162315,(-0.50, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.149854,1,0,0,0,3.174554,(-0.51, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.161851,1,0,0,0,3.186552,(-0.52, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.174175,1,0,0,0,3.198875,(-0.44, 2.53, 5.44),Front Wall
0,4_3,11_24_22,7.186436,1,0,0,0,3.211136,(-0.26, 2.56, 5.44),Front Wall
0,4_3,11_24_22,7.198395,1,0,0,0,3.223095,(-0.09, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.210429,1,0,0,0,3.235129,(-0.10, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.222363,1,0,0,0,3.247064,(-0.10, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.234939,1,0,0,0,3.259639,(-0.11, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.246095,1,0,0,0,3.270795,(-0.12, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.257497,1,0,0,0,3.282197,(-0.13, 2.58, 5.44),Front Wall
0,4_3,11_24_22,7.270271,1,0,0,0,3.294971,(-0.13, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.282401,1,0,0,0,3.307101,(-0.13, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.294533,1,0,0,0,3.319233,(-0.13, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.306406,1,0,0,0,3.331106,(-0.13, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.319495,1,0,0,0,3.344195,(-0.13, 2.57, 5.44),Front Wall
0,4_3,11_24_22,7.331477,1,0,0,0,3.356177,(-0.14, 2.57, 5.44),Front Wall
