SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_9,19_28_51,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.0561895,0,0,0,0,0.0561895,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.06308839,0,0,0,0,0.06308839,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.0661542,0,0,0,0,0.0661542,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.06937049,0,0,0,0,0.06937049,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.072393,0,0,0,0,0.072393,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.07543849,0,0,0,0,0.07543849,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.0784793,0,0,0,0,0.0784793,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.0819058,0,0,0,0,0.0819058,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.08501869,0,0,0,0,0.08501869,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.08792669,0,0,0,0,0.08792669,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.09083629,0,0,0,0,0.09083629,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.0937886,0,0,0,0,0.0937886,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.09681959,0,0,0,0,0.09681959,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.09973569,0,0,0,0,0.09973569,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.102643,0,0,0,0,0.102643,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.1057149,0,0,0,0,0.1057149,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
,3_9,19_28_51,0.108656,0,0,0,0,0.108656,0,1.36144,-1.124,35.79998,305.3,-1.052659E-06,
