SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_9,20_22_54,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,57.70005,114.8,180,
,3_9,20_22_54,0.070028,0,0,0,0,0.070028,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.0778925,0,0,0,0,0.0778925,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.0815706,0,0,0,0,0.0815706,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.0857019,0,0,0,0,0.0857019,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.0899603,0,0,0,0,0.0899603,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.093576,0,0,0,0,0.093576,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.0970855,0,0,0,0,0.0970855,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1008253,0,0,0,0,0.1008253,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1045176,0,0,0,0,0.1045176,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.107985,0,0,0,0,0.107985,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1115927,0,0,0,0,0.1115927,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1150046,0,0,0,0,0.1150046,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1185699,0,0,0,0,0.1185699,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.121973,0,0,0,0,0.121973,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1254791,0,0,0,0,0.1254791,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1288246,0,0,0,0,0.1288246,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1323411,0,0,0,0,0.1323411,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1358932,0,0,0,0,0.1358932,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1393265,0,0,0,0,0.1393265,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.142715,0,0,0,0,0.142715,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1468048,0,0,0,0,0.1468048,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1504743,0,0,0,0,0.1504743,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1571385,0,0,0,0,0.1571385,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1604488,0,0,0,0,0.1604488,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1640276,0,0,0,0,0.1640276,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.16766,0,0,0,0,0.16766,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1714429,0,0,0,0,0.1714429,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1756203,0,0,0,0,0.1756203,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1794887,0,0,0,0,0.1794887,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1830987,0,0,0,0,0.1830987,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1869427,0,0,0,0,0.1869427,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1912231,0,0,0,0,0.1912231,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1948343,0,0,0,0,0.1948343,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.1989031,0,0,0,0,0.1989031,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2025419,0,0,0,0,0.2025419,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2060934,0,0,0,0,0.2060934,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2094644,0,0,0,0,0.2094644,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2137169,0,0,0,0,0.2137169,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.217225,0,0,0,0,0.217225,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2287544,0,0,0,0,0.2287544,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2323284,0,0,0,0,0.2323284,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2357139,0,0,0,0,0.2357139,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.239213,0,0,0,0,0.239213,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2428054,0,0,0,0,0.2428054,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.246425,0,0,0,0,0.246425,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2498662,0,0,0,0,0.2498662,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2540002,0,0,0,0,0.2540002,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2573951,0,0,0,0,0.2573951,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2608544,0,0,0,0,0.2608544,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2644635,0,0,0,0,0.2644635,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2678235,0,0,0,0,0.2678235,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2713422,0,0,0,0,0.2713422,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2747824,0,0,0,0,0.2747824,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2781704,0,0,0,0,0.2781704,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2819104,0,0,0,0,0.2819104,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2854687,0,0,0,0,0.2854687,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.288827,0,0,0,0,0.288827,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2921539,0,0,0,0,0.2921539,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.295575,0,0,0,0,0.295575,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.2992566,0,0,0,0,0.2992566,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3028876,0,0,0,0,0.3028876,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3098743,0,0,0,0,0.3098743,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3131438,0,0,0,0,0.3131438,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3165755,0,0,0,0,0.3165755,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3199852,0,0,0,0,0.3199852,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3233889,0,0,0,0,0.3233889,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3271587,0,0,0,0,0.3271587,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3307773,0,0,0,0,0.3307773,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3345611,0,0,0,0,0.3345611,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3380073,0,0,0,0,0.3380073,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3414939,0,0,0,0,0.3414939,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3450691,0,0,0,0,0.3450691,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3484434,0,0,0,0,0.3484434,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3520884,0,0,0,0,0.3520884,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3555347,0,0,0,0,0.3555347,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3589521,0,0,0,0,0.3589521,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.362646,0,0,0,0,0.362646,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3663643,0,0,0,0,0.3663643,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.36998,0,0,0,0,0.36998,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3735768,0,0,0,0,0.3735768,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3769837,0,0,0,0,0.3769837,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3804075,0,0,0,0,0.3804075,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3839444,0,0,0,0,0.3839444,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3873849,0,0,0,0,0.3873849,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3909536,0,0,0,0,0.3909536,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3943709,0,0,0,0,0.3943709,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.3979732,0,0,0,0,0.3979732,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4013893,0,0,0,0,0.4013893,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4048885,0,0,0,0,0.4048885,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4083114,0,0,0,0,0.4083114,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4119158,0,0,0,0,0.4119158,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.415358,0,0,0,0,0.415358,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.418789,0,0,0,0,0.418789,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.422164,0,0,0,0,0.422164,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4259065,0,0,0,0,0.4259065,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4292975,0,0,0,0,0.4292975,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4329725,0,0,0,0,0.4329725,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4363767,0,0,0,0,0.4363767,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4399842,0,0,0,0,0.4399842,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.443635,0,0,0,0,0.443635,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4473293,0,0,0,0,0.4473293,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.450725,0,0,0,0,0.450725,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4541359,0,0,0,0,0.4541359,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4609045,0,0,0,0,0.4609045,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4646637,0,0,0,0,0.4646637,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.468055,0,0,0,0,0.468055,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4715413,0,0,0,0,0.4715413,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4749103,0,0,0,0,0.4749103,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4783423,0,0,0,0,0.4783423,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4819385,0,0,0,0,0.4819385,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4855235,0,0,0,0,0.4855235,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4890039,0,0,0,0,0.4890039,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4923863,0,0,0,0,0.4923863,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.4957416,0,0,0,0,0.4957416,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.499102,0,0,0,0,0.499102,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5025633,0,0,0,0,0.5025633,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.506394,0,0,0,0,0.506394,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5099753,0,0,0,0,0.5099753,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5134431,0,0,0,0,0.5134431,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5168161,0,0,0,0,0.5168161,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5204592,0,0,0,0,0.5204592,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5239791,0,0,0,0,0.5239791,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5304678,0,0,0,0,0.5304678,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5341824,0,0,0,0,0.5341824,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5378895,0,0,0,0,0.5378895,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5415632,0,0,0,0,0.5415632,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5452747,0,0,0,0,0.5452747,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5486774,0,0,0,0,0.5486774,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5526025,0,0,0,0,0.5526025,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5568563,0,0,0,0,0.5568563,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5606257,0,0,0,0,0.5606257,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5642517,0,0,0,0,0.5642517,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5677112,0,0,0,0,0.5677112,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.571112,0,0,0,0,0.571112,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5748374,0,0,0,0,0.5748374,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5782712,0,0,0,0,0.5782712,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5817727,0,0,0,0,0.5817727,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5854173,0,0,0,0,0.5854173,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_54,0.5889915,0,0,0,0,0.5889915,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.5924584,0,0,0,0,0.5924584,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.5961037,0,0,0,0,0.5961037,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.5998046,0,0,0,0,0.5998046,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.603193,0,0,0,0,0.603193,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6068588,0,0,0,0,0.6068588,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6138437,0,0,0,0,0.6138437,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6170964,0,0,0,0,0.6170964,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6210502,0,0,0,0,0.6210502,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6247369,0,0,0,0,0.6247369,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6282015,0,0,0,0,0.6282015,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6316056,0,0,0,0,0.6316056,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6349754,0,0,0,0,0.6349754,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6383291,0,0,0,0,0.6383291,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6417122,0,0,0,0,0.6417122,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6454806,0,0,0,0,0.6454806,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6491119,0,0,0,0,0.6491119,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6529954,0,0,0,0,0.6529954,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6564812,0,0,0,0,0.6564812,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6599001,0,0,0,0,0.6599001,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6632683,0,0,0,0,0.6632683,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6668109,0,0,0,0,0.6668109,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6702107,0,0,0,0,0.6702107,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.67374,0,0,0,0,0.67374,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6771132,0,0,0,0,0.6771132,0,1.36144,-1.124,59.45102,115.3003,180,
,3_9,20_22_55,0.6806255,0,0,0,0,0.6806255,0,1.36144,-1.124,59.45102,115.3003,180,
