SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_9,19_47_13,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.0772833,0,0,0,0,0.0772833,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.0914953,0,0,0,0,0.0914953,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.09475239,0,0,0,0,0.09475239,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.0979109,0,0,0,0,0.0979109,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1016817,0,0,0,0,0.1016817,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1046992,0,0,0,0,0.1046992,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1075653,0,0,0,0,0.1075653,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1117643,0,0,0,0,0.1117643,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1147178,0,0,0,0,0.1147178,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1176407,0,0,0,0,0.1176407,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.121104,0,0,0,0,0.121104,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1247778,0,0,0,0,0.1247778,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1277034,0,0,0,0,0.1277034,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1306465,0,0,0,0,0.1306465,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1335417,0,0,0,0,0.1335417,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1364099,0,0,0,0,0.1364099,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1393156,0,0,0,0,0.1393156,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1422882,0,0,0,0,0.1422882,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1453509,0,0,0,0,0.1453509,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1485347,0,0,0,0,0.1485347,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1547154,0,0,0,0,0.1547154,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1661101,0,0,0,0,0.1661101,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1694178,0,0,0,0,0.1694178,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1724527,0,0,0,0,0.1724527,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1753908,0,0,0,0,0.1753908,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1788442,0,0,0,0,0.1788442,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1825527,0,0,0,0,0.1825527,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1855844,0,0,0,0,0.1855844,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1884404,0,0,0,0,0.1884404,0,1.36144,-1.124,40.69999,303.1,0,
,3_9,19_47_13,0.1912981,0,0,0,0,0.1912981,0,1.36144,-1.124,40.69999,303.1,0,
