,3_7,15_59_45,0,0,0,0,0,0,0.00, 0.00,0.00, 1.36, -1.12,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.01999999,0,0,0,0,0.01999999,0.04, 0.32,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.06710929,0,0,0,0,0.06710929,0.04, 0.34,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.07360569,0,0,0,0,0.07360569,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.07701229,0,0,0,0,0.07701229,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.08091938,0,0,0,0,0.08091938,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.08457199,0,0,0,0,0.08457199,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.08794329,0,0,0,0,0.08794329,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.09182769,0,0,0,0,0.09182769,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.09646449,0,0,0,0,0.09646449,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.1004721,0,0,0,0,0.1004721,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.1050291,0,0,0,0,0.1050291,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.109278,0,0,0,0,0.109278,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.1134077,0,0,0,0,0.1134077,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,15_59_46,0.1172279,0,0,0,0,0.1172279,0.04, 0.35,0.29, 2.32, -0.12,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
