,3_9,19_57_32,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,47.99999,309.2,0,
,3_9,19_57_32,0.06119889,0,0,0,0,0.06119889,0,1.36144,-1.124,50.05993,317.4398,0,
,3_9,19_57_32,0.07044499,0,0,0,0,0.07044499,0,1.36144,-1.124,50.38354,318.4569,-2.677895E-06,
,3_9,19_57_32,0.07527039,0,0,0,0,0.07527039,0,1.36144,-1.124,50.43179,318.6258,-2.680623E-06,
,3_9,19_57_32,0.0801836,0,0,0,0,0.0801836,0,1.36144,-1.124,50.53006,318.724,2.686202E-06,
,3_9,19_57_32,0.0850354,0,0,0,0,0.0850354,0,1.36144,-1.124,50.57857,318.8453,0,
,3_9,19_57_32,0.0898414,0,0,0,0,0.0898414,0,1.36144,-1.124,50.62664,318.9895,0,
,3_9,19_57_32,0.0941135,0,0,0,0,0.0941135,0,1.36144,-1.124,50.64801,319.0536,0,
,3_9,19_57_32,0.09965619,0,0,0,0,0.09965619,0,1.36144,-1.124,50.67571,319.1367,2.694529E-06,
,3_9,19_57_32,0.1040602,0,0,0,0,0.1040602,0,1.36144,-1.124,50.69773,319.2028,0,
,3_9,19_57_32,0.1088189,0,0,0,0,0.1088189,0,1.36144,-1.124,50.72153,319.2266,0,
,3_9,19_57_32,0.113892,0,0,0,0,0.113892,0,1.36144,-1.124,50.79762,319.2773,0,
,3_9,19_57_32,0.1177869,0,0,0,0,0.1177869,0,1.36144,-1.124,50.79762,319.2773,0,
,3_9,19_57_32,0.1238266,0,0,0,0,0.1238266,0,1.36144,-1.124,50.85802,319.3377,2.70505E-06,
,3_9,19_57_32,0.1279306,0,0,0,0,0.1279306,0,1.36144,-1.124,50.89906,319.3377,0,
,3_9,19_57_32,0.1324465,0,0,0,0,0.1324465,0,1.36144,-1.124,50.98937,319.3829,0,
,3_9,19_57_32,0.1368523,0,0,0,0,0.1368523,0,1.36144,-1.124,51.03344,319.3829,-2.715276E-06,
,3_9,19_57_32,0.142077,0,0,0,0,0.142077,0,1.36144,-1.124,51.1118,319.3306,2.719878E-06,
,3_9,19_57_32,0.1478268,0,0,0,0,0.1478268,0,1.36144,-1.124,51.2268,319.2444,0,
,3_9,19_57_32,0.153329,0,0,0,0,0.153329,0,1.36144,-1.124,51.30933,319.2169,-2.731571E-06,
,3_9,19_57_32,0.1578909,0,0,0,0,0.1578909,0,1.36144,-1.124,51.37776,319.1712,-2.735652E-06,
,3_9,19_57_32,0.1628784,0,0,0,0,0.1628784,0,1.36144,-1.124,51.4775,319.0465,2.74163E-06,
,3_9,19_57_32,0.1677202,0,0,0,0,0.1677202,0,1.36144,-1.124,51.57434,318.9981,0,
,3_9,19_57_32,0.1724957,0,0,0,0,0.1724957,0,1.36144,-1.124,51.6221,318.9026,0,
,3_9,19_57_32,0.1772389,0,0,0,0,0.1772389,0,1.36144,-1.124,51.71696,318.8315,-2.756124E-06,
,3_9,19_57_32,0.1822331,0,0,0,0,0.1822331,0,1.36144,-1.124,51.79187,318.6567,2.760699E-06,
,3_9,19_57_32,0.1869094,0,0,0,0,0.1869094,0,1.36144,-1.124,51.72173,318.4696,0,
,3_9,19_57_32,0.1921988,0,0,0,0,0.1921988,0,1.36144,-1.124,51.61594,318.2316,-2.749985E-06,
