,3_9,13_27_35,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,57.70005,109.5,180,
,3_9,13_27_35,0.06718569,0,0,0,0,0.06718569,0,1.36144,-1.124,78.88911,297.2857,0,
,3_9,13_27_35,0.07681239,0,0,0,0,0.07681239,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.08421119,0,0,0,0,0.08421119,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.0893425,0,0,0,0,0.0893425,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.09395029,0,0,0,0,0.09395029,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.09861349,0,0,0,0,0.09861349,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1031413,0,0,0,0,0.1031413,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1083147,0,0,0,0,0.1083147,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1129536,0,0,0,0,0.1129536,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1177648,0,0,0,0,0.1177648,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1224745,0,0,0,0,0.1224745,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1281079,0,0,0,0,0.1281079,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1326561,0,0,0,0,0.1326561,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1371881,0,0,0,0,0.1371881,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1420974,0,0,0,0,0.1420974,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1472504,0,0,0,0,0.1472504,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1525469,0,0,0,0,0.1525469,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1574187,0,0,0,0,0.1574187,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.162044,0,0,0,0,0.162044,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1667722,0,0,0,0,0.1667722,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1712699,0,0,0,0,0.1712699,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
,3_9,13_27_35,0.1760616,0,0,0,0,0.1760616,0,1.36144,-1.124,78.84098,297.2857,8.823045E-06,
