SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_9,19_46_44,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,47.89998,314.5,0,
,3_9,19_46_44,0.065658,0,0,0,0,0.065658,0,1.36144,-1.124,44.47564,308.7928,0,
,3_9,19_46_44,0.0727969,0,0,0,0,0.0727969,0,1.36144,-1.124,44.47564,308.7928,0,
,3_9,19_46_44,0.07697679,0,0,0,0,0.07697679,0,1.36144,-1.124,44.47564,308.7928,0,
,3_9,19_46_44,0.08028989,0,0,0,0,0.08028989,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.08344309,0,0,0,0,0.08344309,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.08659779,0,0,0,0,0.08659779,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.08944819,0,0,0,0,0.08944819,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.09296039,0,0,0,0,0.09296039,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.0959198,0,0,0,0,0.0959198,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.0988095,0,0,0,0,0.0988095,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1018033,0,0,0,0,0.1018033,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1050689,0,0,0,0,0.1050689,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1079112,0,0,0,0,0.1079112,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1108654,0,0,0,0,0.1108654,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1137412,0,0,0,0,0.1137412,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1170682,0,0,0,0,0.1170682,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1200099,0,0,0,0,0.1200099,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1231339,0,0,0,0,0.1231339,0,1.36144,-1.124,44.45907,308.7762,0,
,3_9,19_46_44,0.1264185,0,0,0,0,0.1264185,0,1.36144,-1.124,44.45907,308.7433,0,
,3_9,19_46_44,0.1295137,0,0,0,0,0.1295137,0,1.36144,-1.124,44.45907,308.7433,0,
