SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_7,21_6_21,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.07670619,0,0,0,0,0.07670619,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.0839617,0,0,0,0,0.0839617,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.08817299,0,0,0,0,0.08817299,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.09193779,0,0,0,0,0.09193779,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.09523689,0,0,0,0,0.09523689,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.09832759,0,0,0,0,0.09832759,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1020463,0,0,0,0,0.1020463,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1055682,0,0,0,0,0.1055682,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1087214,0,0,0,0,0.1087214,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1118319,0,0,0,0,0.1118319,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1149484,0,0,0,0,0.1149484,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1181139,0,0,0,0,0.1181139,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1212252,0,0,0,0,0.1212252,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1253586,0,0,0,0,0.1253586,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1284497,0,0,0,0,0.1284497,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1315126,0,0,0,0,0.1315126,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1346563,0,0,0,0,0.1346563,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1377683,0,0,0,0,0.1377683,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1409132,0,0,0,0,0.1409132,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.144228,0,0,0,0,0.144228,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1475127,0,0,0,0,0.1475127,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1506682,0,0,0,0,0.1506682,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1537364,0,0,0,0,0.1537364,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1568344,0,0,0,0,0.1568344,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1599119,0,0,0,0,0.1599119,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.162978,0,0,0,0,0.162978,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1666475,0,0,0,0,0.1666475,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1696978,0,0,0,0,0.1696978,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.172765,0,0,0,0,0.172765,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1758005,0,0,0,0,0.1758005,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1790313,0,0,0,0,0.1790313,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1821512,0,0,0,0,0.1821512,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1854217,0,0,0,0,0.1854217,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
,3_7,21_6_22,0.1886037,0,0,0,0,0.1886037,0,1.36144,-1.124,2.399999,342.8,2.670385E-08,
