SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_7,13_52_22,0.01999999,0,0,0,0,0.01999999,-0.01892213,1.357307,-1.119013,54.49997,311,0,
,3_7,13_52_22,0.1144394,0,0,0,0,0.1144394,-0.08934975,1.341924,-1.100451,54.49997,311,0,
,3_7,13_52_22,0.1318318,0,0,0,0,0.1318318,-0.01645506,1.357846,-1.119663,54.49997,311,0,
,3_7,13_52_22,0.1816939,0,0,0,0,0.1816939,-0.04717487,1.351136,-1.111567,54.49997,311,0,
,3_7,13_52_22,0.1947762,0,0,0,0,0.1947762,-0.01237725,1.358736,-1.120738,54.49997,311,0,
,3_7,13_52_22,0.208339,0,0,0,0,0.208339,-0.01283185,1.358637,-1.120618,54.49997,311,0,
,3_7,13_52_22,0.2206037,0,0,0,0,0.2206037,-0.01160372,1.358905,-1.120942,54.49997,311,0,
,3_7,13_52_22,0.2364509,0,0,0,0,0.2364509,-0.01499314,1.358165,-1.120048,54.49997,311,0,
,3_7,13_52_22,0.2485336,0,0,0,0,0.2485336,-0.01143152,1.358943,-1.120987,54.49997,311,0,
,3_7,13_52_22,0.2607782,0,0,0,0,0.2607782,-0.0115847,1.35891,-1.120947,54.49997,311,0,
,3_7,13_52_22,0.2729918,0,0,0,0,0.2729918,-0.01155537,1.358916,-1.120955,54.49997,311,0,
,3_7,13_52_22,0.2870005,0,0,0,0,0.2870005,-0.01325372,1.358545,-1.120507,54.49997,311,0,
,3_7,13_52_22,0.3013674,0,0,0,0,0.3013674,-0.01359262,1.358471,-1.120417,54.49997,311,0,
,3_7,13_52_22,0.3138604,0,0,0,0,0.3138604,-0.01181971,1.358858,-1.120885,54.49997,311,0,
,3_7,13_52_22,0.3262392,0,0,0,0,0.3262392,-0.01171167,1.358882,-1.120913,54.49997,311,0,
,3_7,13_52_22,0.3382847,0,0,0,0,0.3382847,-0.01139633,1.358951,-1.120996,54.49997,311,0,
,3_7,13_52_22,0.3501045,0,0,0,0,0.3501045,-0.01118279,1.358997,-1.121053,54.49997,311,0,
,3_7,13_52_22,0.3621455,0,0,0,0,0.3621455,-0.01139207,1.358952,-1.120998,54.49997,311,0,
,3_7,13_52_22,0.3744003,0,0,0,0,0.3744003,-0.01159435,1.358907,-1.120944,54.49997,311,0,
,3_7,13_52_22,0.3863615,0,0,0,0,0.3863615,-0.01131658,1.358968,-1.121017,54.49997,311,0,
,3_7,13_52_22,0.3984971,0,0,0,0,0.3984971,-0.01148157,1.358932,-1.120974,54.49997,311,0,
,3_7,13_52_22,0.4164441,0,0,0,0,0.4164441,-0.01697977,1.357731,-1.119525,54.49997,311,0,
,3_7,13_52_22,0.4333109,0,0,0,0,0.4333109,-0.0159578,1.357954,-1.119794,54.49997,311,0,
,3_7,13_52_22,0.4463652,0,0,0,0,0.4463652,-0.01235076,1.358742,-1.120745,54.49997,311,0,
,3_7,13_52_22,0.4583723,0,0,0,0,0.4583723,-0.01136,1.358959,-1.121006,54.49997,311,0,
,3_7,13_52_22,0.4702857,0,0,0,0,0.4702857,-0.01127135,1.358978,-1.121029,54.49997,311,0,
,3_7,13_52_22,0.4843809,0,0,0,0,0.4843809,-0.01333556,1.358527,-1.120485,54.49997,311,0,
,3_7,13_52_22,0.4964028,0,0,0,0,0.4964028,-0.011374,1.358956,-1.121002,54.49997,311,0,
,3_7,13_52_22,0.5086839,0,0,0,0,0.5086839,-0.01161923,1.358902,-1.120938,54.49997,311,0,
,3_7,13_52_22,0.512867,0,0,0,0,0.512867,-0.003957659,1.360575,-1.122957,54.49997,311,0,
,3_7,13_52_22,0.5168905,0,0,0,0,0.5168905,-0.003806659,1.360608,-1.122997,54.49997,311,0,
,3_7,13_52_22,0.5209647,0,0,0,0,0.5209647,-0.003854627,1.360598,-1.122984,54.49997,311,0,
,3_7,13_52_22,0.5252066,0,0,0,0,0.5252066,-0.004013291,1.360563,-1.122942,54.49997,311,0,
,3_7,13_52_22,0.5291688,0,0,0,0,0.5291688,-0.003748666,1.360621,-1.123012,54.49997,311,0,
,3_7,13_52_22,0.5333997,0,0,0,0,0.5333997,-0.004002879,1.360566,-1.122945,54.49997,311,0,
,3_7,13_52_22,0.5374599,0,0,0,0,0.5374599,-0.003841387,1.360601,-1.122988,54.49997,311,0,
,3_7,13_52_22,0.541671,0,0,0,0,0.541671,-0.003984147,1.36057,-1.12295,54.49997,311,0,
,3_7,13_52_22,0.5459518,0,0,0,0,0.5459518,-0.004050097,1.360555,-1.122933,54.49997,311,0,
,3_7,13_52_22,0.5499766,0,0,0,0,0.5499766,-0.003807892,1.360608,-1.122996,54.49997,311,0,
,3_7,13_52_22,0.5541251,0,0,0,0,0.5541251,-0.003924922,1.360583,-1.122966,54.49997,311,0,
,3_7,13_52_22,0.5583472,0,0,0,0,0.5583472,-0.003994559,1.360567,-1.122947,54.49997,311,0,
,3_7,13_52_22,0.562603,0,0,0,0,0.562603,-0.004026438,1.36056,-1.122939,54.49997,311,0,
,3_7,13_52_22,0.5669704,0,0,0,0,0.5669704,-0.00413203,1.360537,-1.122911,54.49997,311,0,
,3_7,13_52_22,0.5711295,0,0,0,0,0.5711295,-0.003934951,1.36058,-1.122963,54.49997,311,0,
,3_7,13_52_22,0.5751423,0,0,0,0,0.5751423,-0.003796535,1.360611,-1.122999,54.49997,311,0,
,3_7,13_52_22,0.5791594,0,0,0,0,0.5791594,-0.003800604,1.36061,-1.122998,54.49997,311,0,
,3_7,13_52_22,0.5831154,0,0,0,0,0.5831154,-0.003742801,1.360622,-1.123013,54.49997,311,0,
,3_7,13_52_22,0.5873063,0,0,0,0,0.5873063,-0.00396504,1.360574,-1.122955,54.49997,311,0,
,3_7,13_52_22,0.5913127,0,0,0,0,0.5913127,-0.003790481,1.360612,-1.123001,54.49997,311,0,
,3_7,13_52_22,0.5952896,0,0,0,0,0.5952896,-0.003762571,1.360618,-1.123008,54.49997,311,0,
,3_7,13_52_22,0.5992789,0,0,0,0,0.5992789,-0.003774303,1.360615,-1.123005,54.49997,311,0,
,3_7,13_52_22,0.603361,0,0,0,0,0.603361,-0.003862103,1.360596,-1.122982,54.49997,311,0,
,3_7,13_52_22,0.6075194,0,0,0,0,0.6075194,-0.003934294,1.360581,-1.122963,54.49997,311,0,
,3_7,13_52_22,0.6114979,0,0,0,0,0.6114979,-0.00376408,1.360618,-1.123008,54.49997,311,0,
,3_7,13_52_22,0.6155546,0,0,0,0,0.6155546,-0.003838074,1.360602,-1.122988,54.49997,311,0,
,3_7,13_52_22,0.6207327,0,0,0,0,0.6207327,-0.004899032,1.36037,-1.122709,54.49997,311,0,
,3_7,13_52_22,0.6257935,0,0,0,0,0.6257935,-0.004788063,1.360394,-1.122738,54.49997,311,0,
,3_7,13_52_22,0.6299196,0,0,0,0,0.6299196,-0.00390373,1.360587,-1.122971,54.49997,311,0,
,3_7,13_52_22,0.634054,0,0,0,0,0.634054,-0.00391158,1.360586,-1.122969,54.49997,311,0,
,3_7,13_52_22,0.6380064,0,0,0,0,0.6380064,-0.003739394,1.360623,-1.123014,54.49997,311,0,
,3_7,13_52_22,0.6419966,0,0,0,0,0.6419966,-0.003775155,1.360615,-1.123005,54.49997,311,0,
,3_7,13_52_22,0.6466939,0,0,0,0,0.6466939,-0.004444147,1.360469,-1.122829,54.49997,311,0,
,3_7,13_52_22,0.658851,0,0,0,0,0.658851,-0.01150191,1.358928,-1.120969,54.49997,311,0,
,3_7,13_52_22,0.6630008,0,0,0,0,0.6630008,-0.003926155,1.360582,-1.122965,54.49997,311,0,
,3_7,13_52_22,0.6674881,0,0,0,0,0.6674881,-0.00424546,1.360513,-1.122881,54.49997,311,0,
,3_7,13_52_22,0.6714895,0,0,0,0,0.6714895,-0.003785755,1.360613,-1.123002,54.49997,311,0,
,3_7,13_52_22,0.6755049,0,0,0,0,0.6755049,-0.003798995,1.36061,-1.122999,54.49997,311,0,
,3_7,13_52_22,0.679657,0,0,0,0,0.679657,-0.003928334,1.360582,-1.122965,54.49997,311,0,
,3_7,13_52_22,0.6836674,0,0,0,0,0.6836674,-0.003794262,1.360611,-1.123,54.49997,311,0,
,3_7,13_52_22,0.6887391,0,0,0,0,0.6887391,-0.004798374,1.360392,-1.122735,54.49997,311,0,
,3_7,13_52_22,0.6927426,0,0,0,0,0.6927426,-0.003787739,1.360613,-1.123002,54.49997,311,0,
,3_7,13_52_22,0.6970134,0,0,0,0,0.6970134,-0.004040631,1.360557,-1.122935,54.49997,311,0,
,3_7,13_52_22,0.7009831,0,0,0,0,0.7009831,-0.00375576,1.36062,-1.12301,54.49997,311,0,
,3_7,13_52_22,0.7051144,0,0,0,0,0.7051144,-0.00390865,1.360586,-1.12297,54.49997,311,0,
,3_7,13_52_22,0.7090815,0,0,0,0,0.7090815,-0.003753299,1.36062,-1.123011,54.49997,311,0,
,3_7,13_52_22,0.7131653,0,0,0,0,0.7131653,-0.003863712,1.360596,-1.122982,54.49997,311,0,
,3_7,13_52_22,0.7171372,0,0,0,0,0.7171372,-0.003757838,1.360619,-1.12301,54.49997,311,0,
,3_7,13_52_22,0.7211307,0,0,0,0,0.7211307,-0.003778279,1.360615,-1.123004,54.49997,311,0,
,3_7,13_52_22,0.725481,0,0,0,0,0.725481,-0.004115853,1.360541,-1.122915,54.49997,311,0,
,3_7,13_52_22,0.7295525,0,0,0,0,0.7295525,-0.003852073,1.360599,-1.122985,54.49997,311,0,
,3_7,13_52_22,0.7335684,0,0,0,0,0.7335684,-0.003799465,1.36061,-1.122999,54.49997,311,0,
,3_7,13_52_22,0.7376114,0,0,0,0,0.7376114,-0.003825115,1.360604,-1.122992,54.49997,311,0,
,3_7,13_52_22,0.7418363,0,0,0,0,0.7418363,-0.003997201,1.360567,-1.122947,54.49997,311,0,
,3_7,13_52_22,0.7461127,0,0,0,0,0.7461127,-0.004045934,1.360556,-1.122934,54.49997,311,0,
,3_7,13_52_22,0.7501084,0,0,0,0,0.7501084,-0.003780358,1.360614,-1.123004,54.49997,311,0,
,3_7,13_52_22,0.7541273,0,0,0,0,0.7541273,-0.003802307,1.360609,-1.122998,54.49997,311,0,
,3_7,13_52_22,0.7582985,0,0,0,0,0.7582985,-0.003946403,1.360578,-1.12296,54.49997,311,0,
,3_7,13_52_22,0.7623141,0,0,0,0,0.7623141,-0.00379919,1.36061,-1.122999,54.49997,311,0,
,3_7,13_52_22,0.7664621,0,0,0,0,0.7664621,-0.003924446,1.360583,-1.122966,54.49997,311,0,
,3_7,13_52_22,0.7704826,0,0,0,0,0.7704826,-0.003803823,1.360609,-1.122997,54.49997,311,0,
,3_7,13_52_22,0.7744999,0,0,0,0,0.7744999,-0.003800799,1.36061,-1.122998,54.49997,311,0,
,3_7,13_52_22,0.778435,0,0,0,0,0.778435,-0.003723023,1.360627,-1.123019,54.49997,311,0,
,3_7,13_52_22,0.7824127,0,0,0,0,0.7824127,-0.003763329,1.360618,-1.123008,54.49997,311,0,
,3_7,13_52_22,0.7865123,0,0,0,0,0.7865123,-0.003878662,1.360593,-1.122978,54.49997,311,0,
,3_7,13_52_22,0.7905446,0,0,0,0,0.7905446,-0.003814985,1.360607,-1.122995,54.49997,311,0,
,3_7,13_52_22,0.7945386,0,0,0,0,0.7945386,-0.003778748,1.360615,-1.123004,54.49997,311,0,
,3_7,13_52_22,0.7985894,0,0,0,0,0.7985894,-0.00383249,1.360603,-1.12299,54.49997,311,0,
,3_7,13_52_22,0.8102665,0,0,0,0,0.8102665,-0.01104778,1.359027,-1.121088,54.49997,311,0,
,3_7,13_52_22,0.8148523,0,0,0,0,0.8148523,-0.004338656,1.360492,-1.122856,54.49997,311,0,
,3_7,13_52_22,0.8189669,0,0,0,0,0.8189669,-0.003892855,1.36059,-1.122974,54.49997,311,0,
,3_7,13_52_22,0.8229679,0,0,0,0,0.8229679,-0.003785372,1.360613,-1.123002,54.49997,311,0,
,3_7,13_52_22,0.8271649,0,0,0,0,0.8271649,-0.003970806,1.360573,-1.122953,54.49997,311,0,
,3_7,13_52_22,0.8311408,0,0,0,0,0.8311408,-0.003761626,1.360618,-1.123009,54.49997,311,0,
,3_7,13_52_22,0.8351493,0,0,0,0,0.8351493,-0.003792472,1.360612,-1.123,54.49997,311,0,
,3_7,13_52_22,0.8391227,0,0,0,0,0.8391227,-0.003759259,1.360619,-1.123009,54.49997,311,0,
,3_7,13_52_22,0.8431062,0,0,0,0,0.8431062,-0.003768819,1.360617,-1.123007,54.49997,311,0,
,3_7,13_52_22,0.8473133,0,0,0,0,0.8473133,-0.003980366,1.360571,-1.122951,54.49997,311,0,
,3_7,13_52_22,0.8512803,0,0,0,0,0.8512803,-0.003753205,1.36062,-1.123011,54.49997,311,0,
,3_7,13_52_22,0.8615756,0,0,0,0,0.8615756,-0.009740449,1.359312,-1.121433,54.49997,311,0,
,3_7,13_52_22,0.8661558,0,0,0,0,0.8661558,-0.004333359,1.360493,-1.122858,54.49997,311,0,
,3_7,13_52_22,0.8702429,0,0,0,0,0.8702429,-0.003866836,1.360595,-1.122981,54.49997,311,0,
,3_7,13_52_22,0.8742483,0,0,0,0,0.8742483,-0.003789536,1.360612,-1.123001,54.49997,311,0,
,3_7,13_52_22,0.8782896,0,0,0,0,0.8782896,-0.0038235,1.360605,-1.122992,54.49997,311,0,
,3_7,13_52_22,0.8822879,0,0,0,0,0.8822879,-0.003782818,1.360614,-1.123003,54.49997,311,0,
