SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_9,19_24_50,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.06047239,0,0,0,0,0.06047239,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.06724829,0,0,0,0,0.06724829,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.07057319,0,0,0,0,0.07057319,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.07414479,0,0,0,0,0.07414479,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.07740449,0,0,0,0,0.07740449,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.08064049,0,0,0,0,0.08064049,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.08451649,0,0,0,0,0.08451649,0,1.36144,-1.124,34.19999,263.1,0,
,3_9,19_24_50,0.08873059,0,0,0,0,0.08873059,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.09235599,0,0,0,0,0.09235599,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.09580549,0,0,0,0,0.09580549,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.09913609,0,0,0,0,0.09913609,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1025175,0,0,0,0,0.1025175,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1065691,0,0,0,0,0.1065691,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.109859,0,0,0,0,0.109859,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1131311,0,0,0,0,0.1131311,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1164794,0,0,0,0,0.1164794,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1197137,0,0,0,0,0.1197137,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1229803,0,0,0,0,0.1229803,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1268018,0,0,0,0,0.1268018,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1300413,0,0,0,0,0.1300413,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1333482,0,0,0,0,0.1333482,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1367344,0,0,0,0,0.1367344,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1477515,0,0,0,0,0.1477515,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.152187,0,0,0,0,0.152187,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1591433,0,0,0,0,0.1591433,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1625172,0,0,0,0,0.1625172,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1666985,0,0,0,0,0.1666985,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1699993,0,0,0,0,0.1699993,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1733635,0,0,0,0,0.1733635,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1765618,0,0,0,0,0.1765618,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1798205,0,0,0,0,0.1798205,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1832152,0,0,0,0,0.1832152,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1867066,0,0,0,0,0.1867066,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1899971,0,0,0,0,0.1899971,0,1.36144,-1.124,34.17892,263.1,-2.064031E-06,
,3_9,19_24_50,0.1934004,0,0,0,0,0.1934004,0,1.36144,-1.124,34.1619,263.1,-2.063616E-06,
,3_9,19_24_50,0.196636,0,0,0,0,0.196636,0,1.36144,-1.124,34.1619,263.1,-2.063616E-06,
,3_9,19_24_50,0.2001076,0,0,0,0,0.2001076,0,1.36144,-1.124,34.1619,263.1,-2.063616E-06,
,3_9,19_24_50,0.2034974,0,0,0,0,0.2034974,0,1.36144,-1.124,34.1619,263.1,-2.063616E-06,
,3_9,19_24_50,0.2067503,0,0,0,0,0.2067503,0,1.36144,-1.124,34.1619,263.1,-2.063616E-06,
,3_9,19_24_50,0.2100211,0,0,0,0,0.2100211,0,1.36144,-1.124,34.1619,263.1,-2.063616E-06,
,3_9,19_24_50,0.2132977,0,0,0,0,0.2132977,0,1.36144,-1.124,34.1619,263.1,-2.063616E-06,
,3_9,19_24_50,0.2166287,0,0,0,0,0.2166287,0,1.36144,-1.124,34.1619,263.1167,0,
,3_9,19_24_50,0.2198666,0,0,0,0,0.2198666,0,1.36144,-1.124,34.1619,263.1167,0,
,3_9,19_24_50,0.2233156,0,0,0,0,0.2233156,0,1.36144,-1.124,34.1619,263.1167,0,
,3_9,19_24_50,0.2268339,0,0,0,0,0.2268339,0,1.36144,-1.124,34.1619,263.1167,0,
,3_9,19_24_50,0.2301762,0,0,0,0,0.2301762,0,1.36144,-1.124,34.1619,263.1167,0,
,3_9,19_24_50,0.2335329,0,0,0,0,0.2335329,0,1.36144,-1.124,34.1619,263.1167,0,
,3_9,19_24_50,0.2379708,0,0,0,0,0.2379708,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2412996,0,0,0,0,0.2412996,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2448798,0,0,0,0,0.2448798,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2480758,0,0,0,0,0.2480758,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.251374,0,0,0,0,0.251374,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2546449,0,0,0,0,0.2546449,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2578606,0,0,0,0,0.2578606,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2615749,0,0,0,0,0.2615749,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2650228,0,0,0,0,0.2650228,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2682618,0,0,0,0,0.2682618,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2714703,0,0,0,0,0.2714703,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.274716,0,0,0,0,0.274716,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.278316,0,0,0,0,0.278316,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2815178,0,0,0,0,0.2815178,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2849383,0,0,0,0,0.2849383,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2881733,0,0,0,0,0.2881733,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.291558,0,0,0,0,0.291558,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.294845,0,0,0,0,0.294845,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.2980839,0,0,0,0,0.2980839,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3014012,0,0,0,0,0.3014012,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3048669,0,0,0,0,0.3048669,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3114164,0,0,0,0,0.3114164,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.314667,0,0,0,0,0.314667,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3179776,0,0,0,0,0.3179776,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3212943,0,0,0,0,0.3212943,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3247076,0,0,0,0,0.3247076,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.327912,0,0,0,0,0.327912,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3311785,0,0,0,0,0.3311785,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3344195,0,0,0,0,0.3344195,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3377452,0,0,0,0,0.3377452,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.341548,0,0,0,0,0.341548,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_50,0.3449483,0,0,0,0,0.3449483,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3485563,0,0,0,0,0.3485563,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3517096,0,0,0,0,0.3517096,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.354988,0,0,0,0,0.354988,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3582352,0,0,0,0,0.3582352,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3615347,0,0,0,0,0.3615347,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3650439,0,0,0,0,0.3650439,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.368302,0,0,0,0,0.368302,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3714819,0,0,0,0,0.3714819,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3747872,0,0,0,0,0.3747872,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3781223,0,0,0,0,0.3781223,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3813438,0,0,0,0,0.3813438,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3849901,0,0,0,0,0.3849901,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.388288,0,0,0,0,0.388288,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3915475,0,0,0,0,0.3915475,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3948081,0,0,0,0,0.3948081,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.3979735,0,0,0,0,0.3979735,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4013828,0,0,0,0,0.4013828,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4048724,0,0,0,0,0.4048724,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4085717,0,0,0,0,0.4085717,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4123939,0,0,0,0,0.4123939,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4162519,0,0,0,0,0.4162519,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4195024,0,0,0,0,0.4195024,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4228265,0,0,0,0,0.4228265,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.426241,0,0,0,0,0.426241,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4295899,0,0,0,0,0.4295899,0,1.36144,-1.124,34.11752,263.1167,0,
,3_9,19_24_51,0.4330918,0,0,0,0,0.4330918,0,1.36144,-1.124,34.11752,263.1167,0,
