,3_7,21_30_49,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.0606228,0,0,0,0,0.0606228,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.06742329,0,0,0,0,0.06742329,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.07092509,0,0,0,0,0.07092509,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.07456779,0,0,0,0,0.07456779,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.0779658,0,0,0,0,0.0779658,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.08123309,0,0,0,0,0.08123309,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.0848375,0,0,0,0,0.0848375,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.08846899,0,0,0,0,0.08846899,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.09162779,0,0,0,0,0.09162779,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.09478319,0,0,0,0,0.09478319,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.0982532,0,0,0,0,0.0982532,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1014274,0,0,0,0,0.1014274,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1047302,0,0,0,0,0.1047302,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1079768,0,0,0,0,0.1079768,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1115504,0,0,0,0,0.1115504,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1147652,0,0,0,0,0.1147652,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1183226,0,0,0,0,0.1183226,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1215311,0,0,0,0,0.1215311,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1255246,0,0,0,0,0.1255246,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1288165,0,0,0,0,0.1288165,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1324345,0,0,0,0,0.1324345,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1357427,0,0,0,0,0.1357427,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1389437,0,0,0,0,0.1389437,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1422734,0,0,0,0,0.1422734,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1456367,0,0,0,0,0.1456367,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1494174,0,0,0,0,0.1494174,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.1528859,0,0,0,0,0.1528859,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.156087,0,0,0,0,0.156087,0,1.36144,-1.124,32.99999,294.1,0,
,3_7,21_30_49,0.159364,0,0,0,0,0.159364,0,1.36144,-1.124,32.99999,294.1,0,
