,3_7,16_17_43,0,0,0,0,0,0,0.00, 0.00,0.00, 1.36, -1.12,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.01999999,0,0,0,0,0.01999999,-0.49, -0.10,0.31, 1.90, 0.66,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.06624059,0,0,0,0,0.06624059,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.0729764,0,0,0,0,0.0729764,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.07720409,0,0,0,0,0.07720409,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.0804716,0,0,0,0,0.0804716,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.0836316,0,0,0,0,0.0836316,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.0865671,0,0,0,0,0.0865671,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.08939169,0,0,0,0,0.08939169,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.0925861,0,0,0,0,0.0925861,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.0953906,0,0,0,0,0.0953906,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.09854729,0,0,0,0,0.09854729,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1014686,0,0,0,0,0.1014686,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1049172,0,0,0,0,0.1049172,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1076986,0,0,0,0,0.1076986,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1104792,0,0,0,0,0.1104792,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.113369,0,0,0,0,0.113369,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1162556,0,0,0,0,0.1162556,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.119048,0,0,0,0,0.119048,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1218074,0,0,0,0,0.1218074,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1247597,0,0,0,0,0.1247597,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1276193,0,0,0,0,0.1276193,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1304346,0,0,0,0,0.1304346,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1332279,0,0,0,0,0.1332279,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1360693,0,0,0,0,0.1360693,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
,3_7,16_17_44,0.1388719,0,0,0,0,0.1388719,-0.49, 0.12,0.28, 1.89, 0.68,0.00, 0.00, 1.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0.00, 0.00, 0.00,0,0,0,0
