SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,xPos,yPos,zPos,xRot,yRot,zRot
,3_9,19_31_17,0.01999999,0,0,0,0,0.01999999,0,1.36144,-1.124,31.19999,295.3,9.981404E-07,
,3_9,19_31_17,0.06599069,0,0,0,0,0.06599069,0,1.36144,-1.124,31.42994,295.7599,1.00058E-06,
,3_9,19_31_17,0.07430859,0,0,0,0,0.07430859,0,1.36144,-1.124,31.42994,295.8015,-1.00058E-06,
,3_9,19_31_17,0.0782998,0,0,0,0,0.0782998,0,1.36144,-1.124,31.42994,295.8015,-1.00058E-06,
,3_9,19_31_17,0.08173939,0,0,0,0,0.08173939,0,1.36144,-1.124,31.42994,295.8015,-1.00058E-06,
,3_9,19_31_17,0.08543549,0,0,0,0,0.08543549,0,1.36144,-1.124,31.42994,295.82,0,
,3_9,19_31_17,0.08871539,0,0,0,0,0.08871539,0,1.36144,-1.124,31.44634,295.82,-1.000755E-06,
,3_9,19_31_17,0.0918026,0,0,0,0,0.0918026,0,1.36144,-1.124,31.44634,295.82,-1.000755E-06,
,3_9,19_31_17,0.09570249,0,0,0,0,0.09570249,0,1.36144,-1.124,31.44635,295.8395,2.001511E-06,
,3_9,19_31_17,0.09875819,0,0,0,0,0.09875819,0,1.36144,-1.124,31.44635,295.8395,2.001511E-06,
,3_9,19_31_17,0.1025034,0,0,0,0,0.1025034,0,1.36144,-1.124,31.46507,295.8395,-1.000956E-06,
,3_9,19_31_17,0.1057998,0,0,0,0,0.1057998,0,1.36144,-1.124,31.46507,295.8395,-1.000956E-06,
,3_9,19_31_17,0.109358,0,0,0,0,0.109358,0,1.36144,-1.124,31.46507,295.8573,0,
,3_9,19_31_17,0.1124906,0,0,0,0,0.1124906,0,1.36144,-1.124,31.46507,295.8573,0,
,3_9,19_31_17,0.1163314,0,0,0,0,0.1163314,0,1.36144,-1.124,31.46507,295.8765,-2.001911E-06,
,3_9,19_31_17,0.1194263,0,0,0,0,0.1194263,0,1.36144,-1.124,31.46507,295.8765,-2.001911E-06,
,3_9,19_31_17,0.1225378,0,0,0,0,0.1225378,0,1.36144,-1.124,31.48063,295.8765,-1.001122E-06,
,3_9,19_31_17,0.1257249,0,0,0,0,0.1257249,0,1.36144,-1.124,31.48063,295.8924,-1.001122E-06,
,3_9,19_31_17,0.1288844,0,0,0,0,0.1288844,0,1.36144,-1.124,31.48063,295.8924,-1.001122E-06,
,3_9,19_31_17,0.1320686,0,0,0,0,0.1320686,0,1.36144,-1.124,31.48063,295.8924,-1.001122E-06,
,3_9,19_31_17,0.1349912,0,0,0,0,0.1349912,0,1.36144,-1.124,31.48063,295.8924,-1.001122E-06,
,3_9,19_31_17,0.1381299,0,0,0,0,0.1381299,0,1.36144,-1.124,31.48063,295.8924,-1.001122E-06,
,3_9,19_31_17,0.1411058,0,0,0,0,0.1411058,0,1.36144,-1.124,31.48063,295.8924,-1.001122E-06,
,3_9,19_31_18,0.1442012,0,0,0,0,0.1442012,0,1.36144,-1.124,31.48063,295.8924,-1.001122E-06,
